order_date,sales,profit
2016-07-17,2184.88,625.6817
2016-07-18,2891.858,99.531
2016-07-19,1536.454,500.51
2016-07-20,89.95,43.176
2016-07-21,991.095,205.74800000000002
2016-07-22,1368.048,276.6497
2016-07-23,654.587,-99.43889999999999
2016-07-24,326.964,52.2436
2016-07-25,5920.488,1109.2371
2016-07-28,2033.374,-1307.0702
2016-07-29,819.154,-12.0947
2016-07-30,1770.7759999999998,219.9664
2016-07-31,2174.1580000000004,268.6809
2016-08-01,1124.648,114.5336
2016-08-02,482.584,53.413799999999995
2016-08-03,248.82,61.742999999999995
2016-08-04,497.90999999999997,98.0654
2016-08-05,197.05,59.115
2016-08-06,320.38800000000003,67.5102
2016-08-07,179.97,86.3856
2016-08-08,1115.204,180.92660000000004
2016-08-09,661.3539999999999,67.22460000000001
2016-08-11,151.82,70.48519999999999
2016-08-12,3951.9605,14.874599999999973
2016-08-13,731.524,-82.30520000000001
2016-08-14,923.688,-8.073799999999999
2016-08-15,1680.2659999999998,175.2732
2016-08-16,204.54000000000002,32.7522
2016-08-17,15.712,5.6956
2016-08-18,496.114,132.1081
2016-08-19,448.792,154.1413
2016-08-20,14.78,3.9906
2016-08-21,4798.2919999999995,18.43179999999998
2016-08-22,405.35,46.673
2016-08-23,4187.348,230.88450000000003
2016-08-26,4874.298,748.6752
2016-08-27,767.9110000000001,196.3329
2016-08-28,322.0248,-89.6447
2016-08-29,632.188,-121.17699999999999
2016-08-30,1656.8700000000001,-258.3628
2016-08-31,23.968,2.3968
2016-09-01,5766.152,1896.7402
2016-09-02,6792.193,750.1167
2016-09-03,2365.596,-755.7506
2016-09-04,4532.0419999999995,1464.5007999999998
2016-09-05,5226.348,425.51540000000006
2016-09-06,1313.536,204.6418
2016-09-08,4493.9836000000005,-375.6300000000001
2016-09-09,84.992,12.161600000000004
2016-09-10,2094.324,250.43040000000002
2016-09-11,6501.586,1353.6502
2016-09-12,2043.792,452.80740000000003
2016-09-13,2374.73,696.2947
2016-09-14,1137.338,396.3846
2016-09-15,2101.1820000000002,601.9099000000001
2016-09-16,425.88599999999997,28.4618
2016-09-17,2043.126,492.82030000000003
2016-09-18,4751.082,359.346
2016-09-19,3839.312,936.4
2016-09-20,1232.004,377.3806
2016-09-22,615.57,156.2421
2016-09-23,1322.145,92.7765
2016-09-24,2286.05,-556.9555
2016-09-25,3443.091,335.5552
2016-09-26,2698.1665,-415.53189999999995
2016-09-27,1992.9858,-88.5602
2016-09-28,99.136,30.98
2016-09-29,1307.792,235.4062
2016-09-30,525.884,-29.436600000000002
2016-10-01,781.414,-42.7895
2016-10-02,18452.972,8738.797100000002
2016-10-03,1680.696,224.53379999999999
2016-10-04,5912.782,2658.3198
2016-10-06,830.4000000000001,-947.1071000000001
2016-10-07,973.712,79.408
2016-10-08,561.5360000000001,-51.990399999999994
2016-10-09,546.92,-34.4084
2016-10-10,282.75300000000004,-219.8989
2016-10-11,33.064,4.133
2016-10-13,1650.618,-397.06269999999995
2016-10-14,3335.888,981.537
2016-10-15,1620.15,598.9409999999999
2016-10-16,142.182,-37.9152
2016-10-17,2953.346,1160.731
2016-10-18,307.92,-34.641
2016-10-20,946.174,127.6613
2016-10-21,7951.592,1763.4706
2016-10-22,188.28,57.2658
2016-10-23,467.42199999999997,192.20020000000002
2016-10-24,1365.498,314.03589999999997
2016-10-25,783.96,78.396
2016-10-27,978.7900000000001,237.815
2016-10-28,2899.0209999999997,255.01780000000002
2016-10-29,131.154,39.4184
2016-10-30,159.002,46.9478
2016-10-31,3750.4990000000003,450.3262
2016-11-01,453.374,149.3042
2016-11-03,3802.7960000000003,696.3602000000001
2016-11-04,3888.8179999999998,-57.334900000000005
2016-11-05,4266.8988,62.055100000000024
2016-11-06,773.2560000000001,60.8782
2016-11-07,3810.464,635.1252
2016-11-08,993.9000000000001,261.49559999999997
2016-11-09,479.97,177.5889
2016-11-10,4723.478,1081.5284
2016-11-11,4944.296,496.0179
2016-11-12,4914.938,170.3252
2016-11-13,2945.138,789.1702
2016-11-14,2774.0620000000004,424.111
2016-11-15,2145.718,262.99010000000004
2016-11-16,36.72,16.156
2016-11-17,142.684,28.9717
2016-11-18,3958.9320000000002,781.102
2016-11-19,638.462,111.7505
2016-11-20,3070.333,508.7926
2016-11-21,1176.891,150.9536
2016-11-22,317.044,80.365
2016-11-23,100.61599999999999,18.6496
2016-11-24,6394.5380000000005,1246.1061
2016-11-25,7978.551,-6247.3969
2016-11-26,8329.743,1776.8757
2016-11-27,1651.239,209.4244
2016-11-28,3428.372,320.30299999999994
2016-11-29,300.592,-285.9254
2016-11-30,970.142,85.6643
2016-12-01,7365.455,1652.8648
2016-12-02,4684.616,992.4431999999999
2016-12-03,5269.816,1065.8562
2016-12-04,944.2860000000001,146.7888
2016-12-05,5267.004,1468.7368999999999
2016-12-06,3878.276,1017.2351
2016-12-08,4709.095,146.9703
2016-12-09,1855.483,340.0393
2016-12-10,3459.71,1020.2983
2016-12-11,6102.25,425.9722
2016-12-12,1981.115,482.0632
2016-12-13,1194.088,72.15540000000001
2016-12-14,828.654,315.5413
2016-12-15,2637.087,27.61860000000001
2016-12-16,628.5419999999999,8.4637
2016-12-17,12185.134,4653.9969
2016-12-18,7051.35,727.4944
2016-12-19,815.1120000000001,-251.3853
2016-12-20,134.54,38.5308
2016-12-22,1043.128,228.1434
2016-12-23,6965.857,1008.2604
2016-12-24,1938.26,323.5229
2016-12-25,10488.055,1393.3961
2016-12-26,1829.418,155.9416
2016-12-27,959.49,16.758599999999998
2016-12-29,1277.68,192.4955
2016-12-30,773.774,146.8632
2016-12-31,731.768,68.2435
2017-01-01,1481.8280000000002,-181.41089999999997
2017-01-02,2079.554,-207.0473
2017-01-03,2070.272,704.2800000000001
2017-01-06,33.74,15.5204
2017-01-07,3395.59,758.7192
2017-01-08,892.98,80.3682
2017-01-09,274.491,-228.7425
2017-01-12,848.52,-1101.516
2017-01-13,4619.33,206.6524
2017-01-14,1056.038,208.8079
2017-01-15,2140.28,297.206
2017-01-16,6230.2919999999995,2595.203
2017-01-19,2013.715,55.40429999999999
2017-01-20,767.838,156.03199999999998
2017-01-21,2546.643,619.2187
2017-01-22,4212.372,1461.3511
2017-01-23,450.334,60.55
2017-01-24,418.66599999999994,105.0682
2017-01-26,3055.2799999999997,803.9555
2017-01-27,331.914,1.6239000000000061
2017-01-28,1007.52,333.8478
2017-01-29,294.842,86.9031
2017-01-30,3749.335,308.4441
2017-02-02,913.354,170.677
2017-02-03,922.327,215.57
2017-02-04,32.67,8.4942
2017-02-05,2263.012,74.882
2017-02-06,904.354,204.3158
2017-02-09,773.7639999999999,-411.9726
2017-02-10,227.103,28.1274
2017-02-11,1241.516,130.1018
2017-02-13,1058.43,424.3345
2017-02-16,1337.442,95.9756
2017-02-17,2964.8174,-383.5478
2017-02-18,287.326,62.4082
2017-02-19,1314.59,377.0515
2017-02-20,1150.29,-107.5121
2017-02-21,47.904,-2.994
2017-02-23,117.79999999999998,42.37
2017-02-24,1448.676,249.3929
2017-02-25,430.49199999999996,-19.379800000000003
2017-02-26,2847.6459999999997,447.3532
2017-02-28,17.62,8.2242
2017-03-02,1450.126,244.0397
2017-03-03,2000.1039999999998,528.1881
2017-03-04,228.822,-33.9224
2017-03-05,1240.02,480.4513
2017-03-06,778.236,235.12599999999998
2017-03-07,166.59,56.1114
2017-03-08,843.1,243.448
2017-03-09,710.804,139.6285
2017-03-10,1252.952,-165.0196
2017-03-11,1973.708,224.69840000000002
2017-03-12,353.28,60.474
2017-03-13,4791.35,827.2755999999999
2017-03-14,49.616,4.9616
2017-03-16,2014.381,182.3025
2017-03-17,542.746,129.7274
2017-03-18,1027.758,-250.1181
2017-03-19,2166.248,130.4093
2017-03-20,899.568,253.0645
2017-03-21,3332.636,912.2596
2017-03-23,14816.068,6818.627600000001
2017-03-24,1257.298,340.2724
2017-03-25,3567.026,730.5126
2017-03-26,3252.88,426.56969999999995
2017-03-27,2933.516,128.5232
2017-03-28,1504.702,58.8642
2017-03-29,81.4,21.164
2017-03-30,656.407,222.0362
2017-03-31,4981.010799999999,1802.2158000000002
2017-04-01,5972.988,542.9408000000001
2017-04-02,822.97,215.8982
2017-04-03,32.528,9.8466
2017-04-04,808.47,110.1777
2017-04-06,114.41999999999999,44.0304
2017-04-07,1971.2905,-341.1727
2017-04-08,6401.93,2276.8183
2017-04-09,1626.71,411.2821
2017-04-10,755.529,171.7842
2017-04-11,319.806,18.417
2017-04-12,69.66,31.347
2017-04-13,1345.8239999999998,268.2204
2017-04-14,652.93,33.600500000000004
2017-04-15,332.338,109.8951
2017-04-16,944.429,-45.439
2017-04-17,3431.4590000000003,-3403.495
2017-04-20,2033.24,22.754300000000008
2017-04-21,1254.564,27.60410000000001
2017-04-22,947.692,93.973
2017-04-23,1199.222,199.3172
2017-04-24,928.558,-12.036100000000001
2017-04-25,678.113,104.5849
2017-04-26,61.608000000000004,27.162300000000002
2017-04-27,576.5756,60.020599999999995
2017-04-28,795.296,91.36720000000001
2017-04-29,1053.26,-67.4841
2017-04-30,1390.1260000000002,-68.12500000000001
2017-05-01,4108.37,-453.8578
2017-05-02,399.11,110.3944
2017-05-03,1386.346,-80.1002
2017-05-04,1389.4050000000002,292.3293
2017-05-05,185.123,-122.56250000000001
2017-05-06,3183.3698,84.1948
2017-05-07,2549.468,649.4175
2017-05-08,3658.5540000000005,1061.3636
2017-05-09,1078.222,273.9624
2017-05-11,449.469,-319.4249
2017-05-12,970.384,36.531
2017-05-13,3066.378,809.8532
2017-05-14,4182.062,1077.8878
2017-05-15,421.264,73.9747
2017-05-16,221.024,-55.256
2017-05-18,1830.508,407.8936
2017-05-19,4919.182,1171.7753
2017-05-20,2997.578,273.2104
2017-05-21,538.02,78.0183
2017-05-22,336.56199999999995,-6.969499999999996
2017-05-23,241.436,-66.0777
2017-05-25,886.026,230.33169999999998
2017-05-26,270.24,76.4496
2017-05-27,2084.908,384.4578
2017-05-28,1480.103,169.19639999999998
2017-05-29,691.108,110.42989999999999
2017-05-30,736.8904,75.1597
2017-06-01,5058.362,1295.5061
2017-06-02,135.70600000000002,38.5265
2017-06-03,2952.036,384.1454
2017-06-04,279.414,66.7452
2017-06-05,491.11199999999997,60.174899999999994
2017-06-06,31.349999999999998,2.178
2017-06-08,2227.038,134.16189999999997
2017-06-09,939.1329999999999,2.227300000000003
2017-06-10,2513.3430000000003,186.49229999999997
2017-06-11,1580.894,274.94120000000004
2017-06-12,1679.968,314.9144
2017-06-13,1156.018,-95.0222
2017-06-15,4057.51,404.42179999999996
2017-06-16,2724.194,521.365
2017-06-17,3896.672,1696.4659
2017-06-18,1031.1555,117.87989999999999
2017-06-19,2115.941,-22.034600000000005
2017-06-20,1028.228,263.752
2017-06-21,595.656,230.95919999999998
2017-06-22,579.019,123.27860000000001
2017-06-24,1287.614,-28.52340000000003
2017-06-25,1508.3519999999999,185.0875
2017-06-26,4224.136,705.2894
2017-06-27,1644.906,335.53589999999997
2017-06-29,4521.9912,889.2002
2017-06-30,4721.977,135.66729999999998
2017-07-01,639.83,103.9546
2017-07-02,169.192,51.3259
2017-07-03,6963.4039999999995,1488.1451
2017-07-05,476.35400000000004,-337.4099
2017-07-06,380.37800000000004,13.745399999999998
2017-07-07,1620.25,37.402899999999995
2017-07-08,1980.2640000000001,817.1376
2017-07-09,1671.214,164.11139999999997
2017-07-10,359.21399999999994,44.925
2017-07-11,1728.892,336.1681
2017-07-12,3.816,1.1925
2017-07-13,504.542,112.0167
2017-07-14,3598.9339999999997,-46.043899999999994
2017-07-15,2132.229,285.20520000000005
2017-07-16,316.636,15.0374
2017-07-17,2191.873,477.3142
2017-07-18,2106.794,-425.63980000000004
2017-07-20,2283.208,727.2774
2017-07-21,3685.944,144.2286
2017-07-22,556.3140000000001,-61.10609999999999
2017-07-23,898.188,258.41179999999997
2017-07-24,2399.96,839.986
2017-07-25,798.742,-39.7968
2017-07-26,2012.3020000000001,705.274
2017-07-27,1142.68,211.57549999999998
2017-07-28,1170.5639999999999,108.05359999999999
2017-07-29,1391.294,367.4606
2017-07-30,523.376,87.9368
2017-07-31,1558.028,464.7314
2017-08-01,2085.65,-159.40619999999998
2017-08-03,531.348,40.300900000000006
2017-08-04,20.07,0.4320000000000004
2017-08-05,503.676,170.42340000000002
2017-08-06,1424.026,419.7762
2017-08-07,3479.624,705.8854
2017-08-10,1823.0700000000002,521.9644
2017-08-11,708.726,235.90439999999998
2017-08-12,3693.084,888.6845
2017-08-13,2643.164,-1071.7151999999999
2017-08-14,440.736,12.3879
2017-08-15,1949.872,-289.18359999999996
2017-08-16,80.564,-12.0292
2017-08-17,9517.287999999999,605.8985000000001
2017-08-18,7078.4839999999995,1971.9705999999999
2017-08-19,512.446,225.0193
2017-08-20,692.95,183.6178
2017-08-21,8551.054,2245.6488
2017-08-22,524.54,-81.2501
2017-08-23,4590.344,358.546
2017-08-24,685.0560000000002,77.40599999999999
2017-08-25,361.988,-17.110799999999998
2017-08-26,190.66,-14.764999999999999
2017-08-27,6190.538,1008.8821
2017-08-28,1443.6319999999998,345.3009
2017-08-29,235.46800000000002,57.1282
2017-08-31,3162.83,611.2385
2017-09-01,1261.81,340.5586
2017-09-02,9354.854,2600.1853
2017-09-03,1595.849,199.48180000000002
2017-09-04,5360.202,224.42510000000001
2017-09-05,327.044,-17.1944
2017-09-07,3848.565,1248.2397
2017-09-08,2184.327,-510.96709999999996
2017-09-09,4356.061,-152.87539999999998
2017-09-10,2506.646,-977.3219
2017-09-11,5564.006,1032.8847
2017-09-12,491.54999999999995,219.391
2017-09-13,15.92,2.786
2017-09-14,4367.347,474.34169999999995
2017-09-15,7285.026,1934.9693
2017-09-16,849.65,-335.6626
2017-09-17,4979.226,769.2717
2017-09-18,1511.93,501.5421
2017-09-19,1648.188,53.989900000000006
2017-09-20,7359.918,1571.7964
2017-09-21,338.172,97.20689999999999
2017-09-22,7871.213,-145.57789999999994
2017-09-23,2395.786,115.1856
2017-09-24,6450.4619999999995,1000.4615
2017-09-25,1412.213,228.9978
2017-09-26,1486.576,314.9023
2017-09-28,559.271,-46.377900000000004
2017-09-29,1944.08,39.560700000000026
2017-09-30,540.76,207.35469999999998
2017-10-01,2978.466,1013.0730000000001
2017-10-02,5418.022,-1095.5167000000001
2017-10-03,2504.48,943.3932
2017-10-04,19.98,8.5914
2017-10-05,6684.616,1475.2477000000001
2017-10-06,1499.652,348.323
2017-10-07,2749.21,218.4405
2017-10-08,608.356,148.0335
2017-10-09,1496.589,-467.1381
2017-10-10,239.358,-47.8716
2017-10-12,5635.354,526.1517
2017-10-13,8405.802,2553.2419
2017-10-14,134.332,-28.5702
2017-10-15,1017.94,230.1392
2017-10-16,3473.5969999999998,-1100.3811
2017-10-17,126.352,23.0989
2017-10-19,2781.8702000000003,-1430.7904
2017-10-20,1333.858,135.7559
2017-10-21,4537.201,444.7591
2017-10-22,15158.877,4539.8266
2017-10-23,3352.3940000000002,82.32130000000001
2017-10-24,529.0849999999999,-76.0505
2017-10-26,999.868,107.72749999999999
2017-10-27,1086.32,103.8625
2017-10-28,408.726,36.1057
2017-10-29,46.96,22.5408
2017-10-30,4025.7299999999996,518.9913
2017-10-31,523.928,41.96940000000001
2017-11-01,2921.43,358.8969
2017-11-02,6294.386,929.1536
2017-11-03,4536.937,675.2008000000001
2017-11-04,10668.096,-3987.2422
2017-11-05,2355.064,525.4202
2017-11-06,4288.75,562.9598
2017-11-07,2413.378,119.64159999999995
2017-11-08,384.1,145.392
2017-11-09,4751.492,1219.0435
2017-11-10,4007.5480000000002,-111.13019999999997
2017-11-11,1815.2179999999998,283.24760000000003
2017-11-12,2911.386,-37.834999999999994
2017-11-13,6633.4202000000005,-398.42480000000006
2017-11-14,834.6579999999999,31.053600000000003
2017-11-15,559.2,55.016
2017-11-16,4755.234,539.0093
2017-11-17,13694.8828,5895.3981
2017-11-18,1469.756,253.8081
2017-11-19,7397.272,-1659.0309000000002
2017-11-20,2988.274,555.2368
2017-11-21,2236.1839999999997,301.3298
2017-11-22,35.712,2.232
2017-11-23,1153.109,213.4873
2017-11-24,4959.641,935.9258
2017-11-25,3666.157,-58.567800000000005
2017-11-26,5048.1720000000005,1251.3573999999999
2017-11-27,1618.254,643.252
2017-11-28,6912.944,328.9202
2017-11-29,491.888,67.831
2017-11-30,6645.282,49.52120000000001
2017-12-01,5331.178,718.892
2017-12-02,9951.182,-7.340999999999886
2017-12-03,1403.842,280.7407
2017-12-04,2639.638,-21.988099999999974
2017-12-05,1453.136,447.6235
2017-12-06,10.68,2.8836
2017-12-07,2916.514,-2686.6673
2017-12-08,7643.041,1154.6045
2017-12-09,5470.39,1487.1417999999999
2017-12-10,3873.5589999999997,715.5696
2017-12-11,2823.965,-82.40890000000005
2017-12-13,580.936,99.2154
2017-12-14,3897.714,215.25000000000006
2017-12-15,306.88800000000003,52.5946
2017-12-16,858.702,171.2212
2017-12-17,2027.758,303.0905
2017-12-18,3645.911,840.8157
2017-12-19,1895.926,-152.4596
2017-12-20,377.736,176.91150000000002
2017-12-21,2140.94,570.7615
2017-12-22,7442.021,957.1227000000001
2017-12-23,1926.776,284.0978
2017-12-24,6233.054,1568.2397
2017-12-25,2698.927,359.20029999999997
2017-12-26,814.5939999999999,61.1202
2017-12-27,177.636,-31.974200000000003
2017-12-28,1657.3508000000002,253.1188
2017-12-29,2915.534,644.4338
2017-12-30,713.7900000000001,101.5365
